116.8682  -8.93  10.0  2.56
117.7333  -8.2  19.5  2.48
118.7447  -8.51  51.2  1.76
117.8655  -8.14  10.0  2.04
118.1981  -9.43  37.1  3.83
118.3176  -8.97  28.2  1.53
118.1036  -8.66  26.1  1.32
117.9722  -8.65  10.0  1.33
117.8281  -8.14  19.4  2.02
115.6894  -8.2  19.7  1.64
117.9224  -8.66  10.0  1.32
117.8354  -8.74  12.6  2.03
117.7176  -8.51  21.6  1.72
117.7346  -8.33  96.4  1.58
117.3484  -9.86  10.7  1.9
118.3215  -8.23  123.2  1.83
117.7267  -8.08  27.4  2.11
117.8515  -8.31  18.5  1.67
117.8515  -8.31  18.5  1.67
116.3421  -8.62  85.1  2.01
118.1492  -9.44  40.2  1.98
117.5788  -8.72  85.8  1.26
117.8253  -8.3  11.3  1.8
117.4424  -8.46  112.8  1.68
119.0551  -7.95  49.7  1.63
117.8719  -9.42  32.2  1.75
117.7992  -8.11  15.7  1.95
117.7992  -8.11  15.7  1.95
117.7113  -8.15  13.6  1.78
117.7764  -8.24  22.5  2.65
117.773  -8.26  29.0  2.5
117.8538  -8.85  59.4  1.55
117.7639  -9.38  23.9  1.97
117.384  -8.52  10.0  2.25
117.7557  -8.1  10.0  2.73
118.3528  -8.5  43.6  2.04
117.7406  -8.29  10.0  2.06
114.8085  -8.19  13.7  2.2
117.7644  -8.3  39.4  1.99
117.7711  -8.26  26.3  1.75
116.8838  -8.59  21.2  1.79
114.7659  -8.2  22.1  1.27
114.7945  -8.22  14.1  2.11
114.7809  -8.2  10.7  1.85
116.8966  -8.87  10.0  1.91
118.1645  -9.41  37.3  3.09
117.7089  -8.42  10.0  1.79
118.8638  -7.84  24.1  2.24
118.9361  -8.01  36.9  2.52
114.5203  -8.19  10.0  3.04
118.9726  -7.9  29.7  2.37
114.7957  -8.21  19.1  1.86
114.7735  -8.18  10.0  2.16
114.8212  -8.24  18.0  1.79
115.2016  -8.21  15.5  2.11
117.7089  -8.17  10.0  1.93
117.8069  -8.19  11.5  1.92
117.2413  -8.02  296.8  2.57
117.5965  -7.71  10.0  2.38
117.5965  -7.71  10.0  2.38
114.8909  -8.79  73.7  1.89
117.1115  -8.67  10.0  1.93
117.5215  -11.22  38.0  3.35
117.5533  -7.91  10.1  2.44
117.4683  -7.83  10.0  2.39
115.1266  -8.75  107.1  1.73
117.9759  -9.66  29.4  2.43
115.5121  -8.65  109.0  1.41
117.7874  -8.15  17.3  2.05
117.7319  -8.13  10.0  1.97
117.6383  -8.1  10.0  2.01
117.9475  -8.27  50.5  1.9
117.9475  -8.27  50.5  1.9
117.8525  -8.23  17.2  2.01
117.5008  -8.11  10.0  1.57
118.7984  -8.55  67.4  1.76
116.3124  -8.69  84.6  1.88
117.3526  -9.48  25.1  2.5
116.704  -11.12  82.9  3.65
118.3692  -8.58  113.3  1.76
117.4182  -7.86  11.1  2.32
117.5623  -8.39  10.0  2.14
116.0829  -8.54  11.5  1.88
114.7898  -8.22  15.2  1.75
117.6559  -8.14  15.5  2.05
116.0079  -8.39  12.9  3.24
117.111  -9.6  10.0  2.13
117.7094  -8.82  10.0  3.02
117.6937  -8.77  10.0  2.38
117.0112  -9.22  114.0  2.94
116.8735  -8.91  10.0  2.11
117.6841  -8.78  10.7  1.58
115.3135  -8.82  81.8  1.89
116.8739  -8.92  10.0  2.41
117.7189  -8.18  17.0  2.17
117.2459  -8.48  10.2  2.11
117.1131  -8.76  144.4  2.12
117.7028  -8.25  13.8  2.25
117.7036  -8.79  10.0  2.6
118.9369  -8.45  142.4  3.86
117.7303  -8.11  27.1  2.0
117.6905  -8.78  10.0  1.8
117.9599  -8.29  10.0  1.79
116.5136  -8.65  37.2  2.05
117.6923  -8.17  10.0  1.8
117.8009  -8.14  18.2  2.08
116.2303  -8.63  92.3  1.9
117.7081  -8.19  20.4  2.02
116.9164  -8.4  13.4  1.83
117.7712  -8.11  15.7  1.9
116.4271  -7.94  25.7  1.95
117.8081  -8.11  12.2  1.92
118.1008  -9.57  17.2  2.0
118.9043  -8.15  133.3  1.94
117.9561  -8.36  135.7  1.54
117.6679  -8.32  10.0  1.67
118.4041  -8.0  10.0  1.91
116.7521  -9.18  57.8  2.17
118.6323  -7.82  36.3  3.13
118.6449  -7.84  33.1  3.13
116.5627  -8.38  10.5  2.25
117.6517  -8.17  11.1  1.93
116.5667  -8.37  17.4  2.06
115.5089  -7.7  17.9  2.5
116.3109  -8.64  89.1  1.41
114.9506  -8.71  70.4  2.02
118.3989  -9.65  32.7  2.49
114.8012  -8.21  13.8  2.14
117.6397  -10.89  10.0  2.89
117.2327  -8.71  148.6  1.88
118.6161  -8.58  180.7  1.59
115.1624  -9.64  29.9  2.58
117.7239  -8.18  16.7  2.36
117.7172  -8.19  18.4  2.43
117.5393  -8.36  15.2  1.87
117.7533  -8.14  10.0  2.08
117.7387  -8.47  254.3  2.42
118.9323  -8.61  130.4  2.3
117.4565  -9.62  10.7  2.24
117.9838  -8.71  10.0  2.5
119.1972  -8.13  10.0  2.0
117.8326  -8.21  10.0  1.87
119.2018  -8.05  12.3  2.48
117.9273  -8.24  34.3  2.01
