72.3351581545	10	3.2
407.396087379	10	2.4
233.920833294	25	2.4
381.470629382	22	2.6
340.290866937	0	2.9
389.352672727	11	2.2
438.616903233	25	2.2
419.080689678	20	2.4
285.030835486	12	2.2
268.544619276	12	3
342.331912192	11	1.8
378.636045928	24	2
441.841153462	20	2.6
429.042480467	35	2
340.260994614	11	1.8
409.818409763	10	2.6
452.216676352	30	2
334.345723517	118	2.4
394.863727574	12	2.3
382.474895272	20	1.9
390.84652524	12	2.4
394.169087006	11	2.2
240.162702818	30	2.3
381.957760343	65	1.9
339.063451479	115	1.2
225.977398569	11	2.4
316.708527086	89	2.2
214.451634422	12	2.6
353.619330674	11	2
359.264862423	10	2.8
399.603482161	10	2.3
294.379415875	10	2.2
386.218057891	143	1.8
326.729034455	73	2.1
310.990524497	117	2.1
219.086139739	13	2.9
262.075442438	27	2.1
414.000945885	12	2.5
444.559534376	26	2.4
225.610036191	30	2.5
415.41745872	20	2
322.257957766	101	3.1
387.805685151	14	2.8
408.362715296	10	2.3
354.779265009	113	2.4
433.175222326	28	2.3
243.862244036	33	2.5
330.780888551	253	2.3
251.026003793	31	2.3
339.065106906	103	2.1
272.96165025	47	2.6
387.598974387	30	2.2
389.635862096	13	2.4
367.382344234	104	1.7
392.825811666	15	2.3
62.5667001835	10	3.8
410.510331986	10	2.3
377.246948629	29	2
77.5108775506	10	3
390.610974417	10	2.2
384.716480362	137	2.2
386.90481382	27	2.1
246.974942795	31	2.3
397.151932842	10	2.1
318.673969324	95	2
412.862795244	18	2.3
400.47414732	10	2
443.350137729	16	2.1
320.50262677	34	1.9
244.279045739	33	2.6
362.940918823	118	1.8
385.515039274	12	2
425.514282204	23	2.2
267.349396574	26	2.2
375.523700363	169	2.2
286.946523015	10	2
394.863727574	10	1.9
236.505341338	23	2.1
303.645111055	125	2.2
350.245641121	106	2.8
309.139429902	98	2
397.41457957	16	2.6
412.437767583	19	2.4
302.654217149	10	2.6
448.291743653	32	2.4
360.733942704	18	2.8
352.77493207	14	2.2
303.162478091	17	2.3
41.1371997467	25	3.7
82.7296102514	10	3.7
381.958378423	28	2
393.267818208	27	2.3
389.710453248	10	1.9
191.972123096	26	2.5
300.781876095	73	1.5
386.388141343	10	1.8
383.196910493	25	1.8
320.637628576	90	3.3
349.777846973	10	2.3
353.876393771	118	1.6
259.987262582	22	2.2
349.196752307	10	1.9
341.878342858	10	1.4
385.694061594	18	2.1
355.869485587	127	2.2
326.99820583	18	1.8
443.952091988	35	2.8
242.832915991	56	3.2
391.718393524	14	2
58.7365367181	34	3.2
388.322002865	18	2
384.999497399	28	1.7
404.314030069	13	1.7
444.544980007	11	3.8
246.284947114	30	2.2
376.027186807	117	1.8
390.817888594	10	2
305.813741014	20	1.9
421.504142644	9	2.6
340.328792035	11	2.8
325.303434527	18	1.9
386.00380502	21	1.7
379.839464509	162	2
367.467254101	163	2.2
413.72834837	23	2
239.383027902	10	2.1
392.235521124	10	1.9
326.453107404	22	1.8
389.22303843	14	2
255.836324425	25	2
404.844635708	16	2.4
325.131342158	20	1.7
371.205289346	126	1.3
422.924861054	15	2.4
314.086146734	149	2.3
344.353739761	7	1.7
70.322082106	23	3.1
365.266998307	10	3.4
335.796867495	98	2.7
322.341932106	109	2.2
381.367413108	38	2.6
83.6064882687	30	3.5
301.231587127	10	2.5
351.546802236	114	2.6
