118.3673  -8.627  111.0  1.8
119.5907  -8.4788  12.0  2.4
118.9095  -10.5462  12.0  2.8
115.9724  -9.4797  35.0  2.5
119.8481  -8.2146  10.0  2.0
119.0145  -8.8202  98.0  2.1
119.0166  -9.2403  69.0  2.0
114.3899  -7.8505  10.0  1.9
115.6773  -9.4671  14.0  2.6
118.1931  -8.8812  10.0  2.4
119.869  -8.2646  167.0  3.0
119.6477  -9.0636  12.0  2.5
116.8395  -8.7868  10.0  2.2
120.6401  -8.2298  16.0  2.6
119.6634  -9.0494  10.0  2.8
114.2961  -9.1409  44.0  2.2
116.837  -11.036  10.0  3.4
117.6288  -8.4751  11.0  1.9
118.2653  -7.8351  23.0  2.4
117.8376  -8.2505  22.0  2.0
119.137  -9.5894  23.0  2.0
117.3946  -8.5157  13.0  2.7
117.4221  -8.6944  10.0  2.7
120.5068  -8.5059  158.0  3.4
119.6796  -9.0035  10.0  2.4
116.728  -8.352  11.0  2.4
119.2797  -9.852  31.0  2.3
118.1006  -8.3616  61.0  2.4
118.8656  -9.7022  23.0  2.0
117.718  -9.4501  26.0  2.5
119.6599  -9.0545  10.0  4.1
119.6907  -8.4145  151.0  2.8
113.5134  -9.3917  30.0  3.5
120.0498  -8.3622  183.0  2.8
115.7197  -8.568  23.0  2.0
116.0166  -8.3601  12.0  2.7
117.0993  -8.1944  32.0  2.6
117.6888  -8.2192  18.0  3.1
114.583  -9.3311  26.0  4.3
119.8104  -9.1122  13.0  3.1
115.2031  -8.2197  10.0  2.8
115.1999  -8.1975  13.0  2.4
115.2026  -8.2105  13.0  2.9
115.2025  -8.1768  19.0  2.0
115.2106  -8.2122  16.0  1.8
118.5886  -9.6792  21.0  2.4
114.5288  -9.2946  27.0  2.5
115.2079  -8.2131  13.0  1.5
115.1997  -8.1732  12.0  2.1
116.082  -8.3344  19.0  1.8
115.2097  -8.2013  15.0  1.9
117.241  -9.1588  108.0  2.1
115.2671  -8.1984  28.0  1.5
115.1992  -8.2207  11.0  2.5
115.1948  -8.2057  16.0  2.1
115.1565  -9.3367  38.0  2.9
118.5506  -8.6167  110.0  2.0
116.1323  -8.6853  75.0  1.7
116.8174  -9.0883  10.0  2.3
117.419  -9.5411  23.0  2.5
117.6823  -9.4751  27.0  3.2
119.6266  -9.2822  62.0  2.4
118.8669  -9.8963  22.0  2.6
117.5307  -9.5242  39.0  3.7
117.5118  -7.8809  17.0  2.2
119.1413  -8.8789  29.0  2.4
